is_weekend,temp_humidity_interaction,temperature,timestamp,humidity,day,pressure,day_of_week,pm_ratio,aqi,wind_speed,is_rush_hour,month,co,pm2_5,so2,pm10,no2,o3,city,hour,data_source
0,1324.090030547727,20.50156754664473,2026-01-12 23:31:53.362694,64.58481906494154,12,1019.3437922410626,0,0.5600850379931573,3.689573617940442,6.152589030149086,0,1,295.00666448728884,91.02338990709654,7.514336208681914,162.51708889286306,23.203489512759823,83.63849864357864,Karachi,23,historical
0,1902.068676385705,31.22145014648325,2026-01-13 00:31:53.362694,60.92185556601867,13,1008.4856612148484,1,0.5716805084640826,2.832292804605699,2.2882101928780814,0,1,130.58732345639902,71.77507657247375,7.369812367783961,125.55102983187192,20.37118009928849,42.18288557245002,Karachi,0,historical
0,1946.6121425080528,22.345187563745107,2026-01-13 01:31:53.362694,87.11549799950734,13,1013.9843806162602,1,0.6309042203941482,3.3292914076827085,5.43638717330517,0,1,223.98541382734675,83.32339631843793,10.930319648495304,132.06980334730184,17.01226793905115,36.101570606136434,Karachi,1,historical
0,1344.8625306981496,26.49525957913342,2026-01-13 02:31:53.362694,50.75860935355048,13,1014.9106940959712,1,0.6632498314786679,3.062433163460418,3.5545105158066432,0,1,261.7258134583619,82.82089125007667,12.60277579567948,124.87133402722988,30.33497959140469,68.43118742010174,Karachi,2,historical
0,1690.8066214838616,24.633405467773105,2026-01-13 03:31:53.362694,68.6387687522895,13,1015.1508814695092,1,0.6763097093055923,2.3680817920678687,4.099255985532622,0,1,244.0104863913276,65.49336753208293,11.770546232612144,96.83931286352356,14.713862972671867,35.397934622410574,Karachi,3,historical
0,1732.1375474819774,23.850721175505573,2026-01-13 04:31:53.362694,72.62411625778694,13,1015.7488372008064,1,0.5668398480494851,3.1579372998046824,2.813188301373876,0,1,212.99261773591283,77.33605727245448,11.464960089333651,136.4336991101992,19.71534662169176,51.29650817958232,Karachi,4,historical
0,967.3552926553076,21.457523945905127,2026-01-13 05:31:53.362694,45.08233545930233,13,1007.902897504765,1,0.7385137691405612,3.2368734704956816,4.386230510295224,0,1,174.03683145899663,84.71359257479878,13.538950816047947,114.7082100762772,20.404089438316543,54.84496036724614,Karachi,5,historical
0,1558.898444380209,22.455372141044464,2026-01-13 06:31:53.362694,69.42207123483014,13,1017.2347484510076,1,0.7244049746161745,2.905080917417719,8.018483652572105,0,1,231.6838169362252,80.52622717783234,10.08003975800237,111.16189148272912,28.23514800477456,38.36268193927895,Karachi,6,historical
0,904.996331285297,14.247512178821518,2026-01-13 07:31:53.362694,63.51960397904033,13,1013.0451427114424,1,0.6514994641878369,3.7093064224453287,5.729173442989122,1,1,178.0256297903598,92.57998736119896,15.550982723694764,142.10293707088422,20.016808832413886,45.459858018072254,Karachi,7,historical
0,952.7340791627644,15.297457662178097,2026-01-13 08:31:53.362694,62.280550154313104,13,1011.70491599199,1,0.6296742306529244,3.848450883274943,5.621403896605246,1,1,143.07540606095213,100.8633072505306,10.197261194890205,160.18331756397748,23.91564199172212,40.60843661616398,Karachi,8,historical
0,2194.3285846583526,26.80158074950096,2026-01-13 09:31:53.362694,81.87310312654638,13,1016.7526298759716,1,0.582178629571287,3.491756774932193,8.518289486088833,1,1,144.9694672931829,85.13371712126953,14.357668554602338,146.232982107161,24.04829224858825,32.79698157456165,Karachi,9,historical
0,2049.3770687190663,23.77094203866075,2026-01-13 10:31:53.362694,86.21354027055328,13,1006.6023582157046,1,0.576104743317503,3.113933342756254,5.081339225652846,0,1,199.65792902748424,74.78617313247602,9.5406915588287,129.81350006219242,20.766941796687764,46.95270096561283,Karachi,10,historical
0,1585.531079388471,31.49550639036787,2026-01-13 11:31:53.362694,50.34150141092403,13,1024.191017989565,1,0.598428166764323,2.936249872286353,3.5512493487573726,0,1,169.13931256179603,70.98301115149586,8.976559141212352,118.61575890603235,20.326161774053062,61.091178471800895,Karachi,11,historical
0,902.6255373015488,19.35511172836124,2026-01-13 12:31:53.362694,46.63499492895836,13,1018.5613938297868,1,0.7338684362915289,2.841107471610443,1.8726631386131416,0,1,173.40015403126267,73.5376433363755,10.80190281146289,100.20548602414983,16.864689528747157,59.92052435747101,Karachi,12,historical
0,466.9397558527215,24.683728709294453,2026-01-13 13:31:53.362694,18.91690519499589,13,1010.3404880983765,1,0.6423386997390312,2.585579017798126,6.81291206902724,0,1,267.4564247848565,61.4129903091104,8.720174060339417,95.60842330387568,30.12151314985253,38.15289055991152,Karachi,13,historical
0,1525.9888143916253,24.021820547222248,2026-01-13 14:31:53.362694,63.52511090455558,13,1021.8398876790376,1,0.575545832756228,3.143042336202762,2.337007150423574,0,1,243.78452200332413,78.3729385818111,6.476879539358253,136.17149863893795,21.600597554107864,68.42746500378841,Karachi,14,historical
0,1207.1636699196897,19.195750796100604,2026-01-13 15:31:53.362694,62.8870255059214,13,1017.8519086414246,1,0.6940429052095184,3.021960029824758,5.640651364690631,0,1,205.15535142538604,84.66860374681823,10.36522149053128,121.99332795032088,24.67525400861477,61.63838958466519,Karachi,15,historical
0,1988.556155485012,26.00810686895052,2026-01-13 16:31:53.362694,76.45908891042842,13,1020.8021688790384,1,0.5752918605300101,2.6830631188721337,6.163026546155443,0,1,180.88833208784936,67.08781010083439,11.75242330695419,116.61526036371716,34.89067940177123,45.43681499405736,Karachi,16,historical
0,1962.65731891018,27.53412578392092,2026-01-13 17:31:53.362694,71.28090190015445,13,1011.8510057080724,1,0.6986360817910708,3.4883815363550554,6.476440556755483,1,1,197.95303029299444,94.35921746998012,8.497152655701003,135.0620443594531,23.680422735130527,42.23630255588191,Karachi,17,historical
0,1253.0291925404038,29.333441270202293,2026-01-13 18:31:53.362694,42.71674710778871,13,1018.8525667019486,1,0.5643069303482721,4.101807064760983,3.38972925751744,1,1,281.31850150446087,100.51620581999964,12.011751988347308,178.1232879028515,18.09774435597009,49.729284686963055,Karachi,18,historical
0,1893.0602709070183,35.58992767870699,2026-01-13 19:31:53.362694,53.19089962746995,13,1017.7539048931131,1,0.6349301699407034,4.0822262600210735,2.548344433941278,1,1,198.7079371359042,106.65051138941456,3.6650015318150775,167.97203289201823,19.403327448642248,54.14321071923651,Karachi,19,historical
0,1417.447281729639,21.28225511669163,2026-01-13 20:31:53.362694,66.60230666147488,13,1023.4142245969692,1,0.6690211783589792,2.470333819820883,1.305192763747745,0,1,303.2179447693676,68.17304218278271,13.213366336056785,101.89967730169948,22.20030766849788,75.43102368178496,Karachi,20,historical
0,893.2444582570208,22.806337215775983,2026-01-13 21:31:53.362694,39.16650226670904,13,1010.1396537087188,1,0.6110938178640059,2.907325771461636,5.366080766718032,0,1,213.34574553939808,75.50961351599274,9.606421596527564,123.56468239185624,15.982050216467266,38.54522555646012,Karachi,21,historical
0,1383.464058289356,27.86882229735594,2026-01-13 22:31:53.362694,49.64199934708444,13,1012.0568599539488,1,0.6367889828953834,3.191835500177952,4.930737435318443,0,1,180.4873330736278,88.58316162850117,6.797756500846327,139.10913035229802,19.05757678349288,39.88660534159964,Karachi,22,historical
0,1809.188260088876,26.16682055924884,2026-01-13 23:31:53.362694,69.14054598235882,13,1014.1294703147196,1,0.6771752455947785,3.037752202377732,4.110085425283749,0,1,155.00531782230144,79.6493403901228,5.34620214857724,117.61998228415004,29.190075090830263,54.98824685040621,Karachi,23,historical
0,1902.112471311201,23.88916655417104,2026-01-14 00:31:53.362694,79.62238728580061,14,1012.95840377297,2,0.5669350153650283,2.9924097958634754,3.356914932043259,0,1,273.28008427839416,69.33164751598207,11.090524144273251,122.29205400435886,20.146034611045923,39.81102936448449,Karachi,0,historical
0,1677.9574823040316,26.19529642212606,2026-01-14 01:31:53.362694,64.05567836547678,14,1011.1982656876656,2,0.5799403548090867,3.3551330538987347,3.500526899777708,0,1,197.83473423844484,83.8711445764201,9.103832201821795,144.62029393355465,16.056189365622778,53.35067323775248,Karachi,1,historical
0,2050.7023287456623,26.575287554129105,2026-01-14 02:31:53.362694,77.16576253667053,14,1002.3796450286538,2,0.585543381336813,3.026540568099756,7.513789449781123,0,1,192.6587322856649,72.16099382353295,17.1949860683743,123.23765603632518,18.898689042245383,35.078487439317044,Karachi,2,historical
0,1116.8464397107275,18.07879552133334,2026-01-14 03:31:53.362694,61.776595591936776,14,1017.4648774708792,2,0.6471876898262537,3.029990403470104,5.300543172656915,0,1,234.3460981332261,78.39920220680321,5.93578807902273,121.13827787399748,8.612771963229754,56.82280281942547,Karachi,3,historical
0,1631.809916603283,20.78891582254031,2026-01-14 04:31:53.362694,78.49422887334984,14,1009.4291425362712,2,0.6634087550659856,3.242299335704119,6.01250784821345,0,1,184.86431861321964,81.24052403260734,9.577789795853471,122.45922805846418,18.392252571574005,40.79875315080922,Karachi,4,historical
0,1373.6391943363542,22.962968511241844,2026-01-14 05:31:53.362694,59.819756912694885,14,1009.6510268146508,2,0.6888546914200774,3.0504687044072707,5.977445647543706,0,1,215.19899390225808,80.60156335151534,12.890465724734868,117.00807783620492,21.69585754446296,56.96058084991736,Karachi,5,historical
0,1923.948915244784,29.007156738926632,2026-01-14 06:31:53.362694,66.32669766847259,14,1007.5266712411234,2,0.582882154700869,3.432575854905568,6.619416000965535,0,1,188.04178005360484,85.92723397533177,8.294465946237821,147.41784987297993,25.67789395816765,56.17098731693255,Karachi,6,historical
0,1254.9880813498949,27.241206947529783,2026-01-14 07:31:53.362694,46.06947422583625,14,1010.9840144051656,2,0.5653226606389263,4.087013391179539,2.32512854080952,1,1,218.5367801978098,97.99824986767814,7.899842719439405,173.3492334393968,23.495574779697705,36.37202029967705,Karachi,7,historical
0,1810.9881846454016,27.17991661337256,2026-01-14 08:31:53.362694,66.62964461614251,14,1004.9461665874188,2,0.5484264484229092,3.778335831568802,5.661144770773328,1,1,278.2523174417479,90.00130269780269,11.483652442418537,164.10824634117537,18.79338663355033,63.52526328168173,Karachi,8,historical
0,2108.544152822832,26.199470137763328,2026-01-14 09:31:53.362694,80.48041207457948,14,1016.4121641772592,2,0.700747659316902,3.896933560628444,6.817970850349916,1,1,236.9754542141685,101.43828452974722,14.174190349388311,144.757222062833,21.31796323498319,63.3108824276989,Karachi,9,historical
0,1759.9191392239502,31.06464635302286,2026-01-14 10:31:53.362694,56.65344196177192,14,1014.5436319778792,2,0.7098300280975818,2.619548569776928,7.230414250032647,0,1,132.868676095134,80.04381416918076,5.662947360018195,112.76476198633988,20.56897241340619,58.52561430196842,Karachi,10,historical
0,1926.3927522794213,25.68657630983349,2026-01-14 11:31:53.362694,74.99608858117645,14,1015.7173405438926,2,0.5941046643844,2.4665775890209742,2.5106076487848394,0,1,223.183937435814,49.3589580803969,8.166892693368204,83.08124988640128,28.39105280300322,58.99999533201834,Karachi,11,historical
0,1747.8415094733257,21.050746658523224,2026-01-14 12:31:53.362694,83.02990567632162,14,1012.59608780392,2,0.6380350847790668,2.550865312889867,5.5124694666466985,0,1,124.9517037910294,63.07384146161725,11.78848322804092,98.85638418059392,22.52374718073217,58.45841189937092,Karachi,12,historical
0,1581.7443100443882,31.057002438521508,2026-01-14 13:31:53.362694,50.930359849618775,14,1017.8389064441856,2,0.630909659654372,3.117961069607156,4.720398178685854,0,1,186.93073883122577,80.35410961483561,12.855963866212544,127.36230676648,19.18399710224698,50.87954533170869,Karachi,13,historical
0,1593.9218200593252,18.2071454400844,2026-01-14 14:31:53.362694,87.54375172673619,14,1012.2620566901396,2,0.5949643619128527,2.9477406583045904,4.89357328305022,0,1,49.05167861440256,63.66789302729064,9.552792144054877,107.01127177196602,13.267193277102503,32.18898495643351,Karachi,14,historical
0,1782.8805813107422,29.2475398153242,2026-01-14 15:31:53.362694,60.95830940203062,14,1015.608008210896,2,0.5564275398671418,2.822920211499554,6.902532812840217,0,1,162.46648584670874,60.8239747499386,6.558187604367992,109.31158217736947,5.240229097206745,43.92881512453338,Karachi,15,historical
0,1325.6894976384967,23.136540203381312,2026-01-14 16:31:53.362694,57.298519397673495,14,1020.445516471048,2,0.6297892708010663,3.213645374234719,7.289569800683503,0,1,222.48965664480207,80.21936131262983,9.885173950715098,127.37492528349055,11.348511151375368,45.157034579492205,Karachi,16,historical
0,1297.5222577077886,24.551321843951445,2026-01-14 17:31:53.362694,52.84938489075492,14,1013.4310555544996,2,0.6553120734472766,4.0791337816540745,2.820023691655792,1,1,250.5785061644732,105.75186266492015,11.490580349607365,161.3763380073425,14.031859346811837,48.566809197041714,Karachi,17,historical
0,749.8028269691446,13.58436240429413,2026-01-14 18:31:53.362694,55.1960264791026,14,1025.7912588693475,2,0.6463311802314655,3.717328275591009,7.3866155601500445,1,1,216.3675610208327,93.75150512896172,11.68383550531742,145.05180625107275,24.942482480068264,40.71230372311259,Karachi,18,historical
0,1849.1555916129848,31.71043320292528,2026-01-14 19:31:53.362694,58.3137915455031,14,1013.0677655571868,2,0.56597934561562,3.9115114814161007,4.185700198230427,1,1,278.7643305363315,93.24125379761304,12.676926726915015,164.74320930597534,16.52064076552294,35.26629740433821,Karachi,19,historical
0,1424.0946411771383,21.979533431571827,2026-01-14 20:31:53.362694,64.79185036437312,14,1015.6522967437896,2,0.5513708989729053,3.1269196001512105,4.648091414007263,0,1,208.67507203804144,81.06580391325139,12.307605597719528,147.02590228149674,26.05295152347921,45.55612595573587,Karachi,20,historical
0,1153.508228652557,20.0880589889095,2026-01-14 21:31:53.362694,57.42258270395372,14,1018.6163236342009,2,0.6949910177075962,3.466091603309832,4.676015495334848,0,1,182.55577556364423,88.81265455011487,10.119013520751428,127.78964373246195,13.937357191700652,42.98200256295725,Karachi,21,historical
0,901.7886953662148,17.706181231719626,2026-01-14 22:31:53.362694,50.93072772522577,14,1015.5550429017546,2,0.6773125512733322,3.20874731237669,6.248345303360811,0,1,213.0052788603592,83.59756666314928,10.584778188596704,123.42539128499502,15.75138566504932,50.97098494871467,Karachi,22,historical
0,1316.0843159003673,29.42086499502637,2026-01-14 23:31:53.362694,44.73302590263246,14,1004.7627910400014,2,0.6441906588652234,2.935256589864439,4.880987788358333,0,1,213.17380195096263,72.95629606325055,9.405518517025095,113.2526450969764,18.000964785894062,54.96803610619142,Karachi,23,historical
0,1523.5905095457406,22.27365744787033,2026-01-15 00:31:53.362694,68.40324778773216,15,1018.4364822164114,3,0.561698129468902,3.410277647350478,2.2760044351661133,0,1,178.24401051100682,73.16516013990197,8.394452662169899,130.25708347841794,24.185862368067973,40.45445733157845,Karachi,0,historical
0,1286.6636438423466,27.56609809380312,2026-01-15 01:31:53.362694,46.675580978636575,15,1014.2668680916466,3,0.627598064177811,2.8022248942169847,8.759814143095983,0,1,240.41955323237465,76.05155337598039,13.330900947331427,121.17875710087192,15.80353252937688,60.186391456829625,Karachi,1,historical
0,1584.7996137223536,21.676116069936587,2026-01-15 02:31:53.362694,73.11271117985805,15,1011.7176017952636,3,0.6562109274241088,3.0218022305350183,2.54736565937735,0,1,180.595182810244,79.0585932150328,8.77786290912073,120.47741040425753,21.76644253944601,61.92873494503035,Karachi,2,historical
0,2458.129987889381,28.17070455124793,2026-01-15 03:31:53.362694,87.25837805787106,15,1012.527641316089,3,0.5751489892750368,3.058072866326812,5.425982861541389,0,1,220.90883235565693,74.57958437303037,9.062472912766763,129.67002596498756,24.54370560387568,40.71447033032946,Karachi,3,historical
0,1515.299914959882,19.346133362746173,2026-01-15 04:31:53.362694,78.32572465761118,15,1019.9817202726872,3,0.6713695131093348,2.9273515678402235,4.392648069777418,0,1,127.91101467398262,75.91738436982634,9.376298100360986,113.0783910908134,15.67117558161829,44.39847385948844,Karachi,4,historical
0,1844.6428583888128,23.025951524647507,2026-01-15 05:31:53.362694,80.11147145924738,15,1014.0698785842892,3,0.6613522560929871,2.856285794965493,6.92082003093144,0,1,159.53060773025533,77.795009253567,9.075621229577692,117.63021678212723,13.24318654135866,57.07932490894473,Karachi,5,historical
0,1048.4485930047615,21.58718841188054,2026-01-15 06:31:53.362694,48.56809386199392,15,1015.2390379404552,3,0.5811393856136896,2.98927105372648,1.81491990763491,0,1,144.45836821207283,71.14139509647322,7.479269645298034,122.41709451743168,20.461312171614203,46.09484249583532,Karachi,6,historical
0,750.9460995655375,25.273362327598004,2026-01-15 07:31:53.362694,29.712947958076768,15,1022.6757219085706,3,0.6107987752963867,3.5595059798092845,4.955475146288465,1,1,128.44162031819317,89.711457305043,8.274909236639738,146.87563389679525,18.70824277866476,57.15668382685668,Karachi,7,historical
0,2124.797911549213,28.35088549892945,2026-01-15 08:31:53.362694,74.9464390320171,15,1021.765755256262,3,0.7113488976143991,3.404003076659263,6.024809760528386,1,1,185.9669793598192,93.3813978137918,11.361760667857698,131.27369442331104,16.678426687936913,44.69868231435095,Karachi,8,historical
0,2137.469064786448,34.69464503088171,2026-01-15 09:31:53.362694,61.608039594694986,15,1014.0530396216432,3,0.7581968578548799,3.515502476422539,4.271790288687014,1,1,152.0069969457445,92.89152139614644,12.804068249126514,122.51636291260655,18.06967908984771,60.819721508949485,Karachi,9,historical
0,458.0102121802451,17.513888054571446,2026-01-15 10:31:53.362694,26.15125840436648,15,1016.8012973652314,3,0.6630222748936946,2.7079449693078104,5.6098190161562425,0,1,218.15744465834467,70.04886740792682,8.175905336466835,105.6508507488049,18.339275657095524,58.391172808314025,Karachi,10,historical
0,1440.1675902436868,20.732337704892267,2026-01-15 11:31:53.362694,69.46479508212171,15,1019.446180919696,3,0.6875209628928803,3.296823761913841,6.495087685845121,0,1,215.8340400942604,86.28938648310961,9.79197343906876,125.5080079595391,16.41481798011115,52.14645292080709,Karachi,11,historical
0,1742.2734604481711,28.541941523335467,2026-01-15 12:31:53.362694,61.042569897486274,15,1013.4951176437904,3,0.6800800409413955,3.0064699674958093,4.854889276113791,0,1,204.26091445193623,77.70846106829305,5.710727915396543,114.2636989621482,30.523909165954183,52.26029537697273,Karachi,12,historical
0,2036.4462066551152,29.00745997087589,2026-01-15 13:31:53.362694,70.2042236272928,15,1010.8993487190146,3,0.6659326332501847,3.2122912066879965,6.453781434012498,0,1,162.6278071199055,76.11461891002703,7.320299799547071,114.2977759455009,12.088153807931729,41.597044922090646,Karachi,13,historical
0,1225.732035651912,19.785552494518484,2026-01-15 14:31:53.362694,61.95086217539271,15,1007.7258773720656,3,0.6840772866958883,3.570478913417966,7.435153077289324,0,1,261.25693968022296,92.66088512272589,9.04304380811203,135.45382506453393,25.674618103275314,65.37493009640797,Karachi,14,historical
0,2059.37296518272,25.264532738324093,2026-01-15 15:31:53.362694,81.51241056039126,15,1018.6243874305048,3,0.6446918991893683,3.081667068088195,1.9752890276638992,0,1,219.21032600796784,81.69982374961492,9.245177532756072,126.72692778107464,18.30456050682872,46.066450334664,Karachi,15,historical
0,825.2413387771006,19.320645794101043,2026-01-15 16:31:53.362694,42.7129272785003,15,1017.2057436414776,3,0.6540903142623099,2.9421007969447537,8.661746072394486,0,1,195.87916907716712,75.39598663725376,9.289422527889649,115.26846521536734,23.27084538081024,53.14075431881712,Karachi,16,historical
0,1116.9376436250675,20.33734934278627,2026-01-15 17:31:53.362694,54.9205122456752,15,1027.9346181552005,3,0.6121758448824004,3.320295122426115,5.567069009552798,1,1,232.23877115429207,88.91188937232958,9.009411660052674,145.23913368292023,23.96290823736016,46.333291204405306,Karachi,17,historical
0,1013.7343718090884,23.38114903322202,2026-01-15 18:31:53.362694,43.35690989218213,15,1007.6733657470656,3,0.6276695299869468,3.4695334658093944,2.774612283409064,1,1,182.24826964821057,87.82485480530967,11.441951886599083,139.92212559232578,25.958856500815404,41.85845915471701,Karachi,18,historical
0,2086.727870355987,25.26457671836221,2026-01-15 19:31:53.362694,82.59500618664075,15,1016.6041735443856,3,0.6079853913369132,3.588970465367089,6.033350711941216,1,1,250.52911086122867,88.591537921406,11.427336788450589,145.71326742999534,13.797352663041906,63.67232632432047,Karachi,19,historical
0,1181.108315560852,21.652532326862985,2026-01-15 20:31:53.362694,54.548276281547096,15,1019.1993510307864,3,0.6115954401893012,3.07804970385926,3.7380327551181054,0,1,127.47954872625886,75.5585067692437,8.368186968782327,123.543280090278,11.116331798649547,41.47053209069521,Karachi,20,historical
0,471.1812192838439,8.237165401413233,2026-01-15 21:31:53.362694,57.20186451555342,15,1018.2289140036256,3,0.7148735487752055,2.789641159285708,4.283628992066337,0,1,290.9940906597659,70.74191133482064,7.774847489516638,98.95723720093284,17.357455894528677,62.27876500275613,Karachi,21,historical
0,2787.380733885015,35.797753921631745,2026-01-15 22:31:53.362694,77.86468223640887,15,1012.2294132753824,3,0.6725158560187317,3.268739563075527,4.2011795875436855,0,1,186.4795660946097,91.25952674923457,9.856896049435338,135.69869904553255,23.46864630113456,49.67413298755286,Karachi,22,historical
0,884.6708303407863,16.83934092719,2026-01-15 23:31:53.362694,52.53595340612967,15,1008.5256785462728,3,0.6158871710775893,3.240149591059988,3.454361355125252,0,1,197.68887687241727,79.82673566775058,10.082152110594295,129.6125969438224,11.961740905446534,52.3172402754488,Karachi,23,historical
0,3080.9854783307446,33.968419445915195,2026-01-16 00:31:53.362694,90.70146708581233,16,1021.2616430162312,4,0.6479808926786483,2.9507474404575365,3.512700022541072,0,1,292.65630978739364,79.19531613488158,8.846804751376014,122.21859784707684,20.875636171182304,41.321662310175526,Karachi,0,historical
0,1687.9350867962737,20.824497839698854,2026-01-16 01:31:53.362694,81.05526000144275,16,1019.1974638739796,4,0.6387567267816422,2.955825401145018,6.509839702932833,0,1,244.5802722333285,72.23922863580059,4.720620983505299,113.09349178955172,19.226702050204214,52.58767971169603,Karachi,1,historical
0,1216.3659497021715,23.461312868732342,2026-01-16 02:31:53.362694,51.845604570717015,16,1017.6147172821408,4,0.5754740870751756,2.9953896284011354,3.603920527411004,0,1,212.391433577618,75.43612176069765,11.78445247771042,131.0851756055581,10.984400561730949,56.8834786183091,Karachi,2,historical
0,1243.3715921894104,22.14872657781487,2026-01-16 03:31:53.362694,56.13738504654374,16,1016.982951692056,4,0.6016574304551843,2.463223258662019,2.558036344869791,0,1,170.21265518320556,58.046709465979895,13.297168574845244,96.47800646634518,22.02853771345788,55.888779858727546,Karachi,3,historical
0,1486.1845999941806,19.36056435129189,2026-01-16 04:31:53.362694,76.76349578595887,16,1011.176590652211,4,0.7188382882133726,3.0884459819693086,4.850904224499471,0,1,182.97377599255657,83.23004465312576,6.673440397654201,115.78410056591282,20.189897875947032,53.73458148877202,Karachi,4,historical
0,1174.4383570464731,27.114212053951075,2026-01-16 05:31:53.362694,43.31449332584733,16,1012.7622911600612,4,0.5575885986570122,2.6584921716510457,5.928526981721703,0,1,165.62097908130184,59.7458620082782,11.047053743185732,107.15043699275762,23.75887617167329,44.62784419444706,Karachi,5,historical
0,1666.3958808914708,30.064611805444063,2026-01-16 06:31:53.362694,55.42715441247513,16,1020.5693709853156,4,0.6439809418808669,2.983027864816408,2.439769904974136,0,1,250.17826316113403,72.07465204163783,6.665703562992269,111.92047365738856,16.09577975894214,59.01218301420527,Karachi,6,historical
0,1237.2177403909034,24.76644171017652,2026-01-16 07:31:53.362694,49.95540961714057,16,1019.150167054878,4,0.7521751602558108,3.297594732195269,2.07286931757479,1,1,247.9031722553792,94.32891218685891,13.550039941859197,125.4081724192782,26.259133566942456,57.61108455638795,Karachi,7,historical
0,1187.8598117492377,22.95356605470158,2026-01-16 08:31:53.362694,51.75055627166604,16,1006.9760733412628,4,0.5975558676212847,4.19961100458173,3.794377002769971,1,1,203.6919939749036,104.81764518344804,19.493637803985298,175.41061993199057,21.451371487562824,51.60616354173592,Karachi,8,historical
0,2493.948640620647,32.49145115406171,2026-01-16 09:31:53.362694,76.75707153845858,16,1012.2553534947788,4,0.5064351555201662,3.09601602043415,2.812915336772567,1,1,202.74589345870527,69.20973855555687,11.836748556676042,136.66061252100604,18.80551351278373,61.32853102941369,Karachi,9,historical
0,1176.951221734167,29.32680368009196,2026-01-16 10:31:53.362694,40.13227062085602,16,1010.7825263910688,4,0.5737043354868795,2.56041906956111,3.673543186756993,0,1,222.07312663653363,59.51065231669445,10.904096686074954,103.73052570047284,21.170372948422315,60.74822177801831,Karachi,10,historical
0,1827.737271065724,24.35059943513957,2026-01-16 11:31:53.362694,75.05923112628489,16,1010.339396270952,4,0.588795240299174,2.902076607157409,6.164253521908102,0,1,177.03776833118442,69.12634282853757,12.318684392910855,117.40302586925404,20.97031035341458,54.605362521448725,Karachi,11,historical
0,740.4753625218901,26.038937257545165,2026-01-16 12:31:53.362694,28.437234407764723,16,1013.1718100857116,4,0.6387901334964382,3.121062812397008,7.05209102584703,0,1,182.0619523017585,77.74925083325333,12.503922964141395,121.71329323402402,18.620371978475248,48.20710690318822,Karachi,12,historical
0,1561.2712481502426,29.17761035132212,2026-01-16 13:31:53.362694,53.50922263171209,16,1005.7527090774572,4,0.6863331696890013,3.1110179032619905,5.685068598670622,0,1,183.7072706698964,79.00468888978202,13.261769634275696,115.11127886414332,20.556368461264707,57.26848785846298,Karachi,13,historical
0,2016.6951645987133,32.32563874477608,2026-01-16 14:31:53.362694,62.38686203608637,16,1021.0597072996986,4,0.593335743570028,3.154110782032527,7.511164163006609,0,1,201.6451005947554,79.98492925397278,17.33538410729064,134.80551293389695,19.7779227808773,54.105158830041205,Karachi,14,historical
0,1797.4455569041556,24.867250182857067,2026-01-16 15:31:53.362694,72.28163724122882,16,1016.6967712421656,4,0.7080663740889589,2.920788958336483,7.382593223914727,0,1,232.6218123878201,70.60645084690223,8.861936198674151,99.71727712355889,18.62878050928821,53.37905061337743,Karachi,15,historical
0,1411.49505609968,25.751039896570493,2026-01-16 16:31:53.362694,54.81312839283286,16,1004.7196703149344,4,0.7112981184900586,3.056208714219577,6.878613216979471,0,1,283.58340666022616,76.08607356173042,7.98992500061571,106.96791061846992,22.91341489572475,37.47695502292081,Karachi,16,historical
0,2104.7259446376534,29.49881813726624,2026-01-16 17:31:53.362694,71.3495006763924,16,1012.4394336091008,4,0.5384272947551688,4.116685048027686,6.086068043839209,1,1,203.47579786232475,98.2776683436701,17.741403032346366,182.5272776863188,23.597773854165705,49.68932399435138,Karachi,17,historical
0,994.2374488050034,21.424483195157364,2026-01-16 18:31:53.362694,46.406601258402056,16,1021.8253314211267,4,0.6059082998470863,3.624597516618737,4.560766958157945,1,1,240.94255172846653,84.17883387373855,13.821290997216469,138.92998972779026,26.444874945136227,48.616460987828056,Karachi,18,historical
0,1724.990807412291,29.36768637070347,2026-01-16 19:31:53.362694,58.73771551623154,16,1014.48879365451,4,0.5669614304739725,3.105907584598953,4.858398399220265,1,1,119.88498432014684,79.8505505472322,13.041481697306878,140.83947558915634,18.8920597524988,57.612454351628,Karachi,19,historical
0,1549.7269993958437,24.854594285064888,2026-01-16 20:31:53.362694,62.35173190201998,16,1015.8212926691332,4,0.6039644442419619,2.974409331757525,7.860494934454414,0,1,238.93385887584776,76.11840870028247,9.063494575136025,126.03127456587114,25.94237265554408,60.35717851246405,Karachi,20,historical
0,929.0190757127868,29.49668369501702,2026-01-16 21:31:53.362694,31.4957127153155,16,1016.5053106123552,4,0.5679014874543681,2.60220728469277,4.083612078912113,0,1,236.91381608699697,54.55868760613147,12.142556638508363,96.07068974355408,13.408256517854038,51.46604499890627,Karachi,21,historical
0,1473.8293163112494,24.27806980382412,2026-01-16 22:31:53.362694,60.70619815415069,16,1014.1196670662162,4,0.7538175129004899,2.8344365067017376,5.282204988981593,0,1,212.3936516963097,79.0139795493331,9.173404383154548,104.81844504422332,21.398204274664494,36.08528227769747,Karachi,22,historical
0,1690.069153848532,39.922062525782295,2026-01-16 23:31:53.362694,42.33421438977655,16,1005.6063481872676,4,0.6476368337863926,3.3652979591572074,5.372036562753729,0,1,235.73123213437725,83.5627891214282,9.392974630211128,129.0272337243088,20.02505755176463,71.72562986779576,Karachi,23,historical
